DOI,Sample_ID,Subsample_ID,Location,Approximate_Lattitude,Approximate_Longitude,Source,Date,Concentration,Concentration_Units,Color_Transparent,Color_Blue,Color_Red,Color_Brown,Color_Green,Color_Orange,Color_White,Color_Yellow,Color_Pink,Color_Black,Color_Other,Material_PEST,Material_PE,Material_PP,Material_PA,Material_PE_PS,Material_PS,Material_CA,Material_PVC,Material_ER,Material_PAM,Material_PET,Material_PlasticAdditive,Material_PBT,Material_PU,Material_PET_PEST,Material_PAN,Material_Silicone,Material_Acrylic,Material_Vinyl,Material_Vinyon,Material_Other,Material_PA_ER,Material_PTT,Material_PE_PP,Material_PPS,Material_Rayon,Material_PAA,Material_PMPS,Material_PI,Material_Olefin,Material_Styrene_Butadiene,Material_PBA,Material_PMMA,Material_Cellophane,Material_SAN,Material_PC,Material_PDMS,Material_PLA,Material_PTFE,Material_SBR,Material_PET_Olefin,Material_PES,Material_ABS,Material_LDPE,Material_PEVA,Material_AR,Material_PVA,Material_PPE,Morphology_Fragment,Morphology_Fiber,Morphology_Nurdle,Morphology_Film,Morphology_Foam,Morphology_Sphere,Morphology_Line,Morphology_Bead,Morphology_Sheet,Morphology_Film_Fragment,Morphology_Rubbery_Fragment,Size_3000um,Size_2_5mm,Size_1_5mm,Size_1_2mm,Size_0.5_1mm,Size_less_than_0.5mm,Size_500um,Size_300_500um,Size_125_300um,Size_100_500um,Size_greater_than_100um,Size_50_150um,Size_50_100um,Size_50um,Size_45_125um,Size_greater_than_25um,Size_20um_5mm,Size_20_100um,Size_20_50um,Size_10_50um,Size_10_45um,Size_10_20um,Size_greater_than_10um,Size_8_316um,Size_5_100um,Size_5_10um,Size_4_10um,Size_1.5_5um,Size_less_than_1.5um,Size_1_100um,Size_1_50um,Size_1_10um,Size_1_5um,Size_110_124nm,Size_0_20um
10.1016/j.jwpe.2020.101884,Tian_Di_Jing_Hua|10.1016/j.jwpe.2020.101884,,China,35.000074,104.999927,bottled water,,8,particles/bottle,,,,,,,,,,,,,,,Present,,,Present,,,,,,,Present,,,,,,,,,,,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1007/s11356-021-13220-1,Raw|10.1007/s11356-021-13220-1,,"Llobregat River Basin, Germany",35.000074,104.999927,tap water,,1,particles/L,,,,,,,,,,,,,Present,Present,,,Present,,,,,,,,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,Present,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1007/s11356-021-13220-1,Sand|10.1007/s11356-021-13220-1,,"Llobregat River Basin, Germany",35.000074,104.999927,tap water,,0.2,particles/L,,,,,,,,,,,,,,Present,Present,,,,,Present,,,,,,,Present,,,,,,,,,,,,,,,,,,,,,,,Present,,,Present,,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1007/s11356-021-13220-1,GAC|10.1007/s11356-021-13220-1,,"Llobregat River Basin, Germany",55.670249,10.3333283,tap water,,0.2,particles/L,,,,,,,,,,,,,,Present,Present,,,,,Present,,,,,,,Present,,,,,,,,,,,,,,,,,,,,,,,Present,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1007/s11356-021-13220-1,Reverse_Osmosis|10.1007/s11356-021-13220-1,,"Llobregat River Basin, Germany",63.2467777,25.9209164,tap water,,0.1,particles/L,,,,,,,,,,,,,,Present,Present,,Present,,,,,,,,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,Present,,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1007/s11356-021-13220-1,Finished|10.1007/s11356-021-13220-1,,"Llobregat River Basin, Germany",63.2467777,25.9209164,tap water,,0.1,particles/L,,,,,,,,,,,,,,Present,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Present,Present,,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cofs.2021.02.011,Single_PET2|10.1016/j.cofs.2021.02.011,,,63.2467777,25.9209164,bottled water,,2649,particles/L,,,,,,,,,,,,,Present,Present,,,,,,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cofs.2021.02.011,Returnable_PET2|10.1016/j.cofs.2021.02.011,,,63.2467777,25.9209164,bottled water,,4889,particles/L,,,,,,,,,,,,,Present,Present,,,,,,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cofs.2021.02.011,Glass2|10.1016/j.cofs.2021.02.011,,,63.2467777,25.9209164,bottled water,,6292,particles/L,,,,,,,,,,,,,Present,Present,,,,,,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cofs.2021.02.011,Single_PET3|10.1016/j.cofs.2021.02.011,,,63.2467777,25.9209164,bottled water,,315,particles/L,,,,,,,,,,,,,Present,Present,Present,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cofs.2021.02.011,Glass3|10.1016/j.cofs.2021.02.011,,,63.2467777,25.9209164,bottled water,,195.7,particles/L,,,,,,,,,,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cofs.2021.02.011,Single_PET4|10.1016/j.cofs.2021.02.011,,,46.603354,1.8883335,bottled water,,54200000,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cofs.2021.02.011,Single_PET5|10.1016/j.cofs.2021.02.011,,,46.603354,1.8883335,bottled water,,140,particles/L,,,,,,,,,,,,,Present,Present,Present,,,,,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cofs.2021.02.011,Glass4|10.1016/j.cofs.2021.02.011,,,51.1638175,10.4478313,bottled water,,52,particles/L,,,,,,,,,,,,,Present,Present,,,,,,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.22630/PNIKS.2019.28.4.59,B_Well|10.22630/PNIKS.2019.28.4.59,,"Riobamba City, Ecuador",51.1638175,10.4478313,tap water,,3,particles/mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.22630/PNIKS.2019.28.4.59,C_Well|10.22630/PNIKS.2019.28.4.59,,"Riobamba City, Ecuador",51.1638175,10.4478313,tap water,,2,particles/mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.22630/PNIKS.2019.28.4.59,G_Well|10.22630/PNIKS.2019.28.4.59,,"Riobamba City, Ecuador",51.1638175,10.4478313,tap water,,2,particles/mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.22630/PNIKS.2019.28.4.59,D_Reserve_Tank|10.22630/PNIKS.2019.28.4.59,,"Riobamba City, Ecuador",51.1638175,10.4478313,tap water,,1,particles/mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.22630/PNIKS.2019.28.4.59,I_Reserve_Tank|10.22630/PNIKS.2019.28.4.59,,"Riobamba City, Ecuador",22.2793278,114.1628131,tap water,,2,particles/mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.22630/PNIKS.2019.28.4.59,K_Reserve_Tank|10.22630/PNIKS.2019.28.4.59,,"Riobamba City, Ecuador",22.2793278,114.1628131,tap water,,1,particles/mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.22630/PNIKS.2019.28.4.59,N_Reserve_Tank|10.22630/PNIKS.2019.28.4.59,,"Riobamba City, Ecuador",32.6475314,54.5643516,tap water,,1,particles/mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.22630/PNIKS.2019.28.4.59,F_Distribution_Network|10.22630/PNIKS.2019.28.4.59,,"Riobamba City, Ecuador",32.6475314,54.5643516,tap water,,1,particles/mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.22630/PNIKS.2019.28.4.59,N_Distribution_Network|10.22630/PNIKS.2019.28.4.59,,"Riobamba City, Ecuador",32.6475314,54.5643516,tap water,,1,particles/mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.22630/PNIKS.2019.28.4.59,C_Hydrant|10.22630/PNIKS.2019.28.4.59,,"Riobamba City, Ecuador",32.6475314,54.5643516,tap water,,1,particles/mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.22630/PNIKS.2019.28.4.59,D_Hydrant|10.22630/PNIKS.2019.28.4.59,,"Riobamba City, Ecuador",30.8124247,34.8594762,tap water,,1,particles/mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.22630/PNIKS.2019.28.4.59,I_Hydrant|10.22630/PNIKS.2019.28.4.59,,"Riobamba City, Ecuador",30.8124247,34.8594762,tap water,,1,particles/mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,Australia1|10.3390/app112110109,,Australia,42.6384261,12.674297,tap water,,1.5,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,Australia2|10.3390/app112110109,,Australia,42.6384261,12.674297,tap water,,0.48,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,Australia3|10.3390/app112110109,,Australia,42.6384261,12.674297,tap water,,0.28,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,Australia4|10.3390/app112110109,,Australia,36.638392,127.6961188,tap water,,0.18,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,Australia5|10.3390/app112110109,,Australia,36.638392,127.6961188,tap water,,0.96,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,Australia6|10.3390/app112110109,,Australia,36.638392,127.6961188,tap water,,0.91,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,Australia7|10.3390/app112110109,,Australia,36.638392,127.6961188,tap water,,2.76,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,Canada1|10.3390/app112110109,,Canada,52.2434979,5.6343227,tap water,,0.5,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,Canada2|10.3390/app112110109,,Canada,52.2434979,5.6343227,tap water,,1.76,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,China1|10.3390/app112110109,,China,52.2434979,5.6343227,tap water,,28.4,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,China2|10.3390/app112110109,,China,52.2434979,5.6343227,tap water,,0.13,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,China3|10.3390/app112110109,,China,52.2434979,5.6343227,tap water,,0.05,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,China4|10.3390/app112110109,,China,52.2434979,5.6343227,tap water,,2.7,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,China5|10.3390/app112110109,,China,52.2434979,5.6343227,tap water,,0.3,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,China6|10.3390/app112110109,,China,52.215933,19.134422,tap water,,0.6,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,China7|10.3390/app112110109,,China,64.6863136,97.7453061,tap water,,0.59,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,China8|10.3390/app112110109,,China,56.7861112,-4.1140518,tap water,,0.59,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,China9|10.3390/app112110109,,China,56.7861112,-4.1140518,tap water,,30.6,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,China10|10.3390/app112110109,,China,36.638392,127.6961188,tap water,,1.72,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,China11|10.3390/app112110109,,China,36.638392,127.6961188,tap water,,22.9,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,China12|10.3390/app112110109,,China,36.638392,127.6961188,tap water,,2.9,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,China13|10.3390/app112110109,,China,36.638392,127.6961188,tap water,,7.9,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,China14|10.3390/app112110109,,China,39.3260685,-4.8379791,tap water,,30.3,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,China15|10.3390/app112110109,,China,39.3260685,-4.8379791,tap water,,14.3,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,China16|10.3390/app112110109,,China,39.3260685,-4.8379791,tap water,,8.25,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,China17|10.3390/app112110109,,China,39.3260685,-4.8379791,tap water,,0.24,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,China18|10.3390/app112110109,,China,39.3260685,-4.8379791,tap water,,0.34,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,China19|10.3390/app112110109,,China,39.3260685,-4.8379791,tap water,,20.96,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,China20|10.3390/app112110109,,China,39.3260685,-4.8379791,tap water,,31.85,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,China21|10.3390/app112110109,,China,39.3260685,-4.8379791,tap water,,40.67,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,China22|10.3390/app112110109,,China,39.3260685,-4.8379791,tap water,,20.44,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,China23|10.3390/app112110109,,China,59.6749712,14.5208584,tap water,,0.78,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,China24|10.3390/app112110109,,China,59.6749712,14.5208584,tap water,,0.62,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,China25|10.3390/app112110109,,China,14.8971921,100.83273,tap water,,0.1,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,China26|10.3390/app112110109,,China,38.9597594,34.9249653,tap water,,0.07,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,China27|10.3390/app112110109,,China,38.9597594,34.9249653,tap water,,0,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,China28|10.3390/app112110109,,China,38.9597594,34.9249653,tap water,,0,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,China29|10.3390/app112110109,,China,38.9597594,34.9249653,tap water,,400,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,China30|10.3390/app112110109,,China,38.9597594,34.9249653,tap water,,750,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,China31|10.3390/app112110109,,China,54.7023545,-3.2765753,tap water,,300,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,Denmark1|10.3390/app112110109,,Denmark,39.7837304,-100.445882,tap water,,120.3,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,Finland1|10.3390/app112110109,,Finland,39.7837304,-100.445882,tap water,,1.05,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,Finland2|10.3390/app112110109,,Finland,39.7837304,-100.445882,tap water,,13.5,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,Finland3|10.3390/app112110109,,Finland,39.7837304,-100.445882,tap water,,0.03,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,Finland4|10.3390/app112110109,,Finland,39.7837304,-100.445882,tap water,,0.005,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,Finland5|10.3390/app112110109,,Finland,39.7837304,-100.445882,tap water,,0.1,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,Finland6|10.3390/app112110109,,Finland,39.7837304,-100.445882,tap water,,0.02,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,Finland7|10.3390/app112110109,,Finland,39.7837304,-100.445882,tap water,,6.84,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,France1|10.3390/app112110109,,France,39.7837304,-100.445882,tap water,,35,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,France2|10.3390/app112110109,,France,22.5726723,88.3638815,tap water,,2.84,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app112110109,Germany1|10.3390/app112110109,,Germany,22.5726723,88.3638815,tap water,,1.82,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
