X,Y,OBJECTID,Internal_ID,State_ID,Dam_Name,National_ID,Latitude,Longitude,County,Owner_Name,Owner_Type,Dam_Type,Year_Built,Dam_Height_feet,Dam_Length_feet,Capacity_acre_feet,Jurisdictional_Status,Downstream_Hazard,Condition_Assessment,Restricted,Date_Data_Applies,Data_Source,Record_Last_Edited,Record_Last_Edited_By,Comment_
-13054826.3035,3985299.0109,736,1444,No. 818-0,Railroad Canyon,CA00765,33.6754,-117.2735,Riverside,Elsinore Valley Municipal Water District,"Park, sanitation, utility, or water district",VARA,1928,94,590,11586,Certified,Extremely High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13074006.6518,3995309.1062,737,1445,No. 818-2,Lee Lake,CA00766,33.7502,-117.4458,Riverside,Elsinore Valley Municipal Water District,"Park, sanitation, utility, or water district",ERTH,1893,47,520,1100,Certified,High,Poor,Yes,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13036503.1154,4025714.106,738,1449,No. 822-0,El Casco,CA00767,33.977,-117.1089,Riverside,Rivers & Lands Conservancy,"Private company, corporation, LLC, partnership",ERTH,1879,19,1200,143,Certified/Inop,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-12994012.4657,3996232.937,739,1453,No. 827-0,Foster,CA00769,33.7571,-116.7272,Riverside,Idyllwild Water District,"Park, sanitation, utility, or water district",ERTH,1945,38,277,56,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13052544.254,3988322.5324,740,1454,No. 829-0,Quail Valley,CA00771,33.698,-117.253,Riverside,Canyon Heights Association,Associations,ERTH,1959,37,275,103,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13024914.7564,3917571.2485,741,1457,No. 834-0,Lake Wohlford,CA00772,33.1676,-117.0048,San Diego,City of Escondido,"City, city agency, or city district",HYDF,1924,100,422,6950,Certified,Extremely High,Fair,Yes,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13029055.8414,3916294.6483,742,1458,No. 834-2,Dixon,CA00878,33.158,-117.042,San Diego,City of Escondido,"City, city agency, or city district",ERRK,1970,116,830,2500,Certified,Extremely High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13044573.7784,3895702.17,743,1461,No. 836-0,Fairbanks,CA00773,33.003,-117.1814,San Diego,Fairbanks Ranch Association,Associations,GRAV,1927,36,194,100,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-12977414.7296,3865622.5538,744,1462,No. 837-0,Corte Madera,CA00774,32.7761,-116.5781,San Diego,"Rancho Corte Madera, Inc.","Private company, corporation, LLC, partnership",ERTH,1919,16,200,325,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-12985663.5039,3857350.5634,745,1468,No. 841-0,Henry Jr.,CA00777,32.7136,-116.6522,San Diego,Private Entity,Individual owner,VARA,1929,33,249,196,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13035901.9901,3895370.3302,746,1470,No. 842-0,Upper 4S Ranch,CA00779,33.0005,-117.1035,San Diego,4S Ranch Master Association,Associations,CORA,1927,28,246,48.3,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-12940055.9085,3852297.5769,747,1473,No. 844-0,Wuest,CA00780,32.6754,-116.2425,San Diego,Wuest Estate Company,"Private company, corporation, LLC, partnership",ERTH,1928,50,350,280,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13047657.3283,3909807.4231,748,1475,No. 848-0,San Marcos,CA00782,33.1092,-117.2091,San Diego,Citizens Development Corporation,"Private company, corporation, LLC, partnership",VARA,1946,52,290,480,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13026117.0069,3943332.6205,749,1476,No. 849-0,Agua Tibia,CA00783,33.3611,-117.0156,San Diego,Agua Tibia Ranch,"Private company, corporation, LLC, partnership",ERTH,1947,35,1053,62,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13042981.9097,3910618.1291,750,1481,No. 854-0,San Marcos,CA00785,33.1153,-117.1671,San Diego,Vallecitos Water District,"Park, sanitation, utility, or water district",ERTH,1958,85,400,320,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13049204.6693,3907814.1232,751,1482,No. 854-2,Stanley A. Mahr Reservoir,CA01280,33.0942,-117.223,San Diego,Vallecitos Water District,"Park, sanitation, utility, or water district",ERTH,1981,79,950,166,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13059156.6317,3957842.7197,752,1486,No. 858-0,Matthews,CA00788,33.4699,-117.3124,San Diego,Private Entity,Individual owner,ERTH,1967,47,297,52,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-12994368.6881,3870363.3667,753,1488,No. 860-0,Palo Verde,CA00789,32.8119,-116.7304,San Diego,Palo Verde Ranch Homeowners,Associations,ERTH,1970,67,758,1000,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13021964.7899,3849560.3429,754,1496,No. 867-0,Eastlake,CA01220,32.6547,-116.9783,San Diego,Eastlake 1 Association,Associations,ERTH,1986,35,900,77,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13025003.812,3849692.5619,755,1497,No. 868-0,Bonita Long Canyon,CA01201,32.6557,-117.0056,San Diego,City of Chula Vista,"City, city agency, or city district",ERTH,1986,29,400,49,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13031248.8354,3936470.657,756,1498,No. 869-0,Upper Stehly,CA01254,33.3096,-117.0617,San Diego,Private Entity,Individual owner,ERTH,1999,29,420,229,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13030681.106,3935365.1278,757,1499,No. 869-2,Lower Stehly,CA01227,33.3013,-117.0566,San Diego,Private Entity,Individual owner,ERTH,,60,420,287,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13676768.2986,4664863.5102,758,1500,No. 1002-0,Healdsburg Recreation,CA00791,38.6023,-122.8605,Sonoma,County of Sonoma Regional Parks Department,"County, county agency, or county district",FLBT,1953,15,330,275,Certified,Low,Fair,Yes,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13659658.4929,4645409.8911,759,1501,No. 1002-2,Piner Creek,CA00792,38.4656,-122.7068,Sonoma,Sonoma County Water Agency,"County, county agency, or county district",ERTH,1962,28,205,172,Certified,Extremely High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13655851.3663,4648424.4187,760,1502,No. 1002-3,Middle Fork Brush Creek,CA00793,38.4868,-122.6726,Sonoma,Sonoma County Water Agency,"County, county agency, or county district",ERTH,1961,37,1100,138,Certified,Extremely High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13653558.1848,4636982.4477,761,1503,No. 1002-4,Matanzas Creek,CA00794,38.4063,-122.652,Sonoma,Sonoma County Water Agency,"County, county agency, or county district",ERTH,1963,95,685,1500,Certified,Extremely High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13653235.3583,4644244.1322,762,1504,No. 1002-5,Santa Rosa Creek Reservoir,CA00795,38.4574,-122.6491,Sonoma,Sonoma County Water Agency,"County, county agency, or county district",ERTH,1963,37,1950,3550,Certified,Extremely High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13670311.7681,4653033.2409,763,1505,No. 1002-6,Airport Storage Pond,CA01229,38.5192,-122.8025,Sonoma,Sonoma County Water Agency,"County, county agency, or county district",ERTH,1985,22,3700,290,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13670645.7266,4652819.8237,764,1506,No. 1002-7,Airport Storage Pond 2,CA01202,38.5177,-122.8055,Sonoma,Sonoma County Water Agency,"County, county agency, or county district",ERTH,1989,20,3628,310,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13669243.101,4659138.856,765,1507,No. 1002-8,Foothill Regulating Park,CA01057,38.5621,-122.7929,Sonoma,County of Sonoma Regional Parks Department,"County, county agency, or county district",ERTH,1963,51,274,109,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13624437.006,4610409.5296,766,1508,No. 1002-9,SVCSD Reclamation Pond 1,CA01407,38.219,-122.3904,Sonoma,Sonoma County Water Agency,"County, county agency, or county district",ERTH,1990,17,3437,166,Certified,Significant,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13623691.1654,4610352.8535,767,1509,No. 1002-10,SVCSD Reclamation Pond 2,CA01408,38.2186,-122.3837,Sonoma,Sonoma County Water Agency,"County, county agency, or county district",ERTH,1990,19,3150,187,Certified,Significant,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13675888.8746,4651013.0698,768,1510,No. 1002-11,Airport Reservoir D,CA01445,38.505,-122.8526,Sonoma,Sonoma County Water Agency,"County, county agency, or county district",ERTH,2002,45,2125,315,Certified,Significant,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13066592.7737,4015932.2566,769,1511,No. 1003-0,Woodcrest,CA00796,33.9041,-117.3792,Riverside,Riverside County Flood Control and Water Conservation District,"County, county agency, or county district",ERTH,1954,44,900,420,Certified,Extremely High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13072169.8802,4012539.4143,770,1512,No. 1003-2,Harrison Street,CA00797,33.8788,-117.4293,Riverside,Riverside County Flood Control and Water Conservation District,"County, county agency, or county district",ERTH,1954,50,760,208,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13065045.4328,4019433.4378,771,1513,No. 1003-3,Alessandro,CA00798,33.9302,-117.3653,Riverside,Riverside County Flood Control and Water Conservation District,"County, county agency, or county district",ERTH,1956,66,470,370,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13065646.5581,4017045.5428,772,1514,No. 1003-4,Prenda,CA00799,33.9124,-117.3707,Riverside,Riverside County Flood Control and Water Conservation District,"County, county agency, or county district",ERTH,1954,44,1313,192,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13062607.536,4022720.9636,773,1515,No. 1003-5,Sycamore,CA00800,33.9547,-117.3434,Riverside,Riverside County Flood Control and Water Conservation District,"County, county agency, or county district",ERTH,1956,63,620,1150,Certified,Extremely High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13052599.9137,4022519.6593,774,1516,No. 1003-6,Pigeon Pass,CA00801,33.9532,-117.2535,Riverside,Riverside County Flood Control and Water Conservation District,"County, county agency, or county district",ERTH,1958,39.5,2915,900,Certified,Extremely High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13060715.1046,4023257.7924,775,1517,No. 1003-7,Box Springs,CA00802,33.9587,-117.3264,Riverside,Riverside County Flood Control and Water Conservation District,"County, county agency, or county district",ERTH,1960,49,550,405,Certified,Extremely High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-12957388.3533,4020332.3815,776,1518,No. 1003-8,Wide Canyon,CA00803,33.9369,-116.3982,Riverside,Riverside County Flood Control and Water Conservation District,"County, county agency, or county district",ERTH,1968,84,2225,1490,Certified,Extremely High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13092140.5969,4008772.2584,777,1519,No. 1003-9,Mabey Canyon,CA01103,33.8507,-117.6087,Riverside,Riverside County Flood Control and Water Conservation District,"County, county agency, or county district",ERTH,1974,46,520,68,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13090749.1032,4007981.4472,778,1520,No. 1003-10,Oak Street,CA01179,33.8448,-117.5962,Riverside,Riverside County Flood Control and Water Conservation District,"County, county agency, or county district",ERTH,1979,36,2000,138,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13066392.3986,4019822.5242,779,1521,No. 1003-11,Mary Street,CA01211,33.9331,-117.3774,Riverside,Riverside County Flood Control and Water Conservation District,"County, county agency, or county district",ERTH,1981,40,1035,320,Certified,Extremely High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-12974475.8951,4003452.089,780,1522,No. 1003-12,Tahquitz Creek Debris Basin,CA01242,33.811,-116.5517,Riverside,Riverside County Flood Control and Water Conservation District,"County, county agency, or county district",ERTH,1991,32,1697,75,Certified,Extremely High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-12975266.2635,4006105.1644,781,1523,No. 1003-13,Tahchevah,CA01170,33.8308,-116.5588,Riverside,Riverside County Flood Control and Water Conservation District,"County, county agency, or county district",ERTH,1964,42,3600,650,Certified,Extremely High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13074073.4435,4029352.5692,782,1524,No. 1003-14,Jurupa Basin,CA01212,34.0041,-117.4464,Riverside,Riverside County Flood Control and Water Conservation District,"County, county agency, or county district",ERTH,1983,22,1350,167,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13050139.753,4000732.6542,783,1525,No. 1003-15,Metz Road Detention Basin,CA01197,33.7907,-117.2314,Riverside,Riverside County Flood Control and Water Conservation District,"County, county agency, or county district",ERTH,1981,12,4505,88,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13035913.1221,4004081.8038,784,1526,No. 1003-16,Lakeview,CA01392,33.8157,-117.1036,Riverside,Riverside County Flood Control and Water Conservation District,"County, county agency, or county district",ERTH,1994,37,3100,530,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-12966672.3988,3999768.2805,785,1527,No. 1003-17,Eagle Canyon Debris Basin,CA01503,33.7835,-116.4816,Riverside,Riverside County Flood Control and Water Conservation District,"County, county agency, or county district",ERTH,2015,60,370,222,Certified,Extremely High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13515065.6063,4815181.9105,786,1528,No. 1004-0,Lake Madrone,CA00804,39.6498,-121.4079,Butte,Lake Madrone Water District,"Park, sanitation, utility, or water district",ERTH,1931,36.78,525,200,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13219601.4138,4090858.8151,787,1529,No. 1005-0,Santa Felicia,CA00805,34.4609,-118.7537,Ventura,United Water Conservation District,"Park, sanitation, utility, or water district",ERTH,1955,213,1275,100000,Certified,Extremely High,Poor,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13579898.0777,4563206.9879,788,1530,No. 1007-0,Pine Creek,CA00808,37.8851,-121.9903,Contra Costa,Contra Costa County Flood Control and Water Conservation District,"County, county agency, or county district",ERTH,1956,87,320,225,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13549986.5305,4563658.3441,789,1531,No. 1007-2,Marsh Creek,CA00809,37.8883,-121.7216,Contra Costa,Contra Costa County Flood Control and Water Conservation District,"County, county agency, or county district",ERTH,1963,59,1540,4425,Certified,Extremely High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13554339.1226,4568511.6632,790,1532,No. 1007-3,Deer Creek,CA00810,37.9227,-121.7607,Contra Costa,Contra Costa County Flood Control and Water Conservation District,"County, county agency, or county district",ERTH,1963,29,900,233,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13551300.1005,4566818.3872,791,1533,No. 1007-4,Dry Creek,CA00811,37.9107,-121.7334,Contra Costa,Contra Costa County Flood Control and Water Conservation District,"County, county agency, or county district",ERTH,1963,30,470,330,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13581245.0436,4566338.6759,792,1535,No. 1007-6,Pine Creek Detention,CA01252,37.9073,-122.0024,Contra Costa,Contra Costa County Flood Control and Water Conservation District,"County, county agency, or county district",GRAV,1981,30,232,320,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13554706.477,4571659.0684,793,1538,No. 1007-9,Upper Sand Creek Detention Basin,CA01555,37.945,-121.764,Contra Costa,Contra Costa County Flood Control and Water Conservation District,"County, county agency, or county district",ERTH,2014,40,1400,895,Certified,Extremely High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13456745.3251,4267222.5388,794,1539,No. 1008-0,Nacimiento,CA00812,35.7569,-120.884,San Luis Obispo,Monterey County Water Resources Agency,Water agency or authority,ERTH,1957,210,1630,350000,Certified,Extremely High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13456934.5682,4272697.2674,795,1540,No. 1008-2,San Antonio,CA00813,35.7968,-120.8857,Monterey,Monterey County Water Resources Agency,Water agency or authority,ERTH,1965,202,1433,350000,Certified,Extremely High,Fair,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13553259.3236,4398747.3608,796,1541,No. 1008-3,Salinas River Diversion,CA01519,36.7099,-121.751,Monterey,Monterey County Water Resources Agency,Water agency or authority,INFL,2009,16,140,120,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13398870.3218,4696449.4807,797,1542,No. 1009-0,Ice House,CA00814,38.8237,-120.3641,El Dorado,Sacramento Municipal Utility District,"Park, sanitation, utility, or water district",ROCK,1959,150,1440,45960,Certified,Extremely High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13409300.9581,4700594.0208,798,1543,No. 1009-2,Junction,CA00815,38.8527,-120.4578,El Dorado,Sacramento Municipal Utility District,"Park, sanitation, utility, or water district",VARA,1962,168,550,3250,Certified,Significant,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13407664.5616,4702724.1141,799,1544,No. 1009-3,Union Valley,CA00816,38.8676,-120.4431,El Dorado,Sacramento Municipal Utility District,"Park, sanitation, utility, or water district",ERRK,1963,453,1800,271000,Certified,Extremely High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13418106.3298,4697121.0673,800,1545,No. 1009-4,Camino,CA00817,38.8284,-120.5369,El Dorado,Sacramento Municipal Utility District,"Park, sanitation, utility, or water district",VARA,1961,110,469,275,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13402287.8302,4716802.5338,801,1546,No. 1009-5,Gerle,CA00818,38.966,-120.3948,El Dorado,Sacramento Municipal Utility District,"Park, sanitation, utility, or water district",GRAV,1962,58,395,1200,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13401597.6493,4714096.9317,802,1547,No. 1009-6,Robbs Peak Forebay,CA00819,38.9471,-120.3886,El Dorado,Sacramento Municipal Utility District,"Park, sanitation, utility, or water district",GRAV,1963,44,275,30,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13392736.6178,4722287.5294,803,1548,No. 1009-7,Loon Lake,CA00820,39.0043,-120.309,El Dorado,Sacramento Municipal Utility District,"Park, sanitation, utility, or water district",ROCK,1963,108,2290,76500,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13386870.0807,4722387.805,804,1549,No. 1009-8,Buck Island,CA00821,39.005,-120.2563,El Dorado,Sacramento Municipal Utility District,"Park, sanitation, utility, or water district",GRAV,1963,18,290,1070,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13383129.7458,4720081.7175,805,1550,No. 1009-9,Rubicon,CA00822,38.9889,-120.2227,El Dorado,Sacramento Municipal Utility District,"Park, sanitation, utility, or water district",GRAV,1963,36,635,1450,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13436162.3512,4689336.241,806,1551,No. 1009-11,Slab Creek,CA00823,38.7739,-120.6991,El Dorado,Sacramento Municipal Utility District,"Park, sanitation, utility, or water district",VARA,1967,233,810,16600,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13427690.938,4694820.7099,807,1552,No. 1009-12,Brush Creek,CA00824,38.8123,-120.623,El Dorado,Sacramento Municipal Utility District,"Park, sanitation, utility, or water district",VARA,1970,213,780,1530,Certified,Significant,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
